run	subcxi	event	id	multi	a	b	c	alpha	beta	gamma	indby	phoen	bmdv	bmbw	npeak	prorad	detdx	detdy	reslim	nref	nsref	niref	o1	o2	o3	o4	o5	o6	o7	o8	o9	/LCLS/machineTime	/LCLS/machineTimeNanoSeconds	/LCLS/fiducial	/cheetah/frameNumber	row	col	chiprow	chipframe
105	0	5671	0105005671	1	13.066730	22.676640	30.670191	89.195267	90.264229	89.360390	mosflm-comb-latt-nocell-retry-multi-refine	9461.154297	0.000000	0.000000	83	0.002870	0.008000	-0.022000	1.960000	3321	0	9	-0.039180	-0.034443	0.056003	0.030323	-0.032017	0.000846	0.016647	0.016988	0.022307	1506768000	883956032	97152	11632	32	153	32	11632
105	0	5735	0105005735	1	12.941300	22.572130	31.032980	89.220802	89.917183	89.393661	mosflm-comb-latt-nocell-retry-multi-refine	9472.136719	0.000000	0.000000	137	0.008180	0.012000	-0.014000	1.230000	9383	0	34	0.052943	-0.052138	-0.021221	0.012236	-0.004133	0.042385	-0.021777	-0.023491	0.003539	1506768000	767806656	97470	11738	32	47	32	11738
105	0	5791	0105005791	1	13.094640	22.695221	30.940769	89.066887	90.505798	90.066620	mosflm-comb-latt-nocell-retry-multi-refine	9467.023438	0.000000	0.000000	146	0.008160	0.014000	-0.027000	1.380000	9421	0	41	-0.071067	0.027946	-0.000906	-0.015908	-0.040548	-0.006694	-0.002225	-0.003841	0.032019	1506768000	419931232	98784	11887	33	101	33	11887
105	0	5811	0105005811	1	13.092360	22.690269	30.913111	89.143822	90.528160	90.250252	mosflm-comb-latt-nocell-retry-multi-refine	9477.655273	0.000000	0.000000	72	0.006470	0.012000	0.010000	1.070000	7571	0	42	-0.000474	-0.076379	-0.000723	-0.040702	0.000226	-0.016914	0.012859	-0.000095	-0.029688	1506768000	770132352	98910	11929	33	143	33	11929
105	0	5834	0105005834	1	13.093340	22.705589	30.930719	89.223122	90.511871	90.269691	mosflm-comb-latt-nocell-retry-multi-refine	9464.840820	0.000000	0.000000	161	0.009830	-0.009000	0.016000	1.420000	11480	0	78	0.064661	-0.036088	0.018716	-0.021585	-0.038369	0.001416	0.006869	-0.004517	-0.031272	1506768000	53606252	99012	11963	33	177	33	11963
105	0	5873	0105005873	1	13.066830	22.650290	30.873249	89.084747	90.427773	90.803719	mosflm-comb-latt-nocell-retry-multi-refine	9463.976562	0.000000	0.000000	179	0.010620	-0.015000	-0.021000	2.040000	11236	0	77	-0.026498	0.052777	-0.048689	-0.037560	-0.022659	-0.005086	-0.012790	0.016668	0.024659	1506768000	412138016	99141	12006	33	220	33	12006
105	0	5900	0105005900	1	13.015780	22.325840	31.109819	89.036827	90.336143	89.850250	mosflm-comb-latt-nocell-retry-multi-refine	9463.403320	0.000000	0.000000	44	0.005090	-0.046000	-0.052000	1.200000	5906	0	15	-0.076176	-0.006307	-0.007775	0.005587	-0.038400	-0.022384	-0.001724	-0.015882	0.027899	1506768000	870688512	99306	12061	33	275	33	12061
105	0	5896	0105005896	1	12.912330	22.917650	31.073730	89.206787	90.326897	90.306282	mosflm-comb-latt-nocell-retry-multi-refine	9470.802734	0.000000	0.000000	320	0.020860	0.014000	-0.046000	1.660000	22326	0	266	-0.039034	0.019122	0.064100	-0.011046	0.038254	-0.017860	-0.026581	-0.013725	-0.011873	1506768000	820665600	99288	12055	33	269	33	12055
105	0	6165	0105006165	1	13.031370	22.901251	30.849001	89.077820	89.594772	90.592758	mosflm-comb-latt-nocell-retry-multi-refine	9462.825195	0.000000	0.000000	56	0.005670	0.011000	-0.054000	1.150000	6655	0	34	-0.017446	-0.071762	-0.020869	0.032665	-0.015546	0.024469	-0.020460	-0.002064	0.025065	1506768000	774494720	102510	12572	35	44	35	12572
105	0	6240	0105006240	1	13.003070	22.798929	31.120741	89.194733	89.694031	89.742920	mosflm-comb-latt-nocell-retry-multi-refine	9465.090820	0.000000	0.000000	249	0.011310	-0.032000	0.022000	1.710000	12979	0	80	-0.063624	0.043169	-0.001762	-0.023015	-0.033601	0.016296	0.006515	0.010511	0.029662	1506768000	883205504	102909	12705	35	177	35	12705
105	0	6272	0105006272	1	13.081570	22.839870	30.782980	89.204330	89.933960	90.926613	mosflm-comb-latt-nocell-retry-multi-refine	9466.420898	0.000000	0.000000	303	0.008760	0.000000	0.005000	1.940000	10153	0	71	0.001461	0.074876	-0.015382	0.008718	0.009167	0.041926	0.031741	-0.002027	-0.006629	1506768000	174968160	103014	12740	35	212	35	12740
105	0	6897	0105006897	1	12.998250	22.679750	31.032391	89.190666	90.312378	89.804604	mosflm-comb-latt-nocell-retry-multi-refine	9469.578125	0.000000	0.000000	130	0.003610	0.011000	0.015000	1.400000	4267	0	15	0.066197	-0.030652	-0.024442	-0.018353	-0.040083	0.001045	-0.009269	0.003948	-0.030613	1506768128	248375296	108798	13854	38	160	38	13854
105	0	6894	0105006894	2	13.092860	22.557920	31.177120	89.188011	90.192947	89.795700	dirax-comb-nolatt-nocell-retry-multi-refine	9473.323242	0.000000	0.000000	212	0.019700	-0.005000	-0.032000	1.170000	21491	0	167	-0.076046	-0.004010	0.005884	0.001291	-0.042032	-0.014043	0.002755	-0.009618	0.030478	1506768128	223369008	108789	13851	38	163	38	13851
105	0	6920	0105006920	1	13.039650	22.594860	30.898041	89.154358	89.003418	89.964943	dirax-comb-nolatt-nocell-retry-multi-refine	9474.053711	0.000000	0.000000	60	0.003890	0.021000	-0.003000	1.110000	4550	0	20	0.076558	-0.003899	0.002590	-0.002612	-0.042129	0.013324	0.000011	-0.009306	-0.031007	1506768128	665203584	108948	13904	38	110	38	13904
105	0	6997	0105006997	1	13.000850	22.754551	31.196690	89.196274	90.497292	90.086678	mosflm-comb-latt-nocell-retry-multi-refine	9471.842773	0.000000	0.000000	247	0.027370	-0.034000	0.002000	1.540000	27026	0	233	0.044285	-0.033217	0.053407	0.008871	-0.032917	-0.027740	0.025474	0.016356	-0.010550	1506768128	591745152	110361	14086	39	71	39	14086
105	0	7105	0105007105	1	13.065430	22.838560	31.440729	89.216820	90.463242	90.452950	mosflm-comb-latt-nocell-retry-multi-refine	9482.317383	0.000000	0.000000	310	0.016470	-0.014000	-0.034000	1.380000	18086	0	127	-0.025579	-0.068979	-0.021128	0.038159	-0.018082	0.011601	-0.011684	-0.004887	0.029180	1506768128	58970880	110889	14262	39	247	39	14262
105	0	7130	0105007130	1	13.007520	22.820761	30.641880	89.025497	90.834518	90.229553	mosflm-comb-latt-nocell-retry-multi-refine	9476.472656	0.000000	0.000000	224	0.007860	0.018000	-0.016000	1.560000	8993	0	37	0.000906	-0.076800	0.003558	-0.041274	-0.001332	-0.014678	0.011492	-0.001752	-0.030503	1506768128	367395008	111000	14299	39	284	39	14299
105	0	7215	0105007215	1	13.026670	22.429251	31.649960	89.197433	90.839561	89.750542	mosflm-comb-latt-nocell-retry-multi-refine	9477.012695	0.000000	0.000000	125	0.009250	-0.026000	-0.027000	1.240000	10854	0	49	-0.034494	0.068584	0.000840	-0.036174	-0.018193	-0.018673	-0.011528	-0.005631	0.028881	1506768128	126960800	112353	14449	40	282	40	14449
105	0	7349	0105007349	1	12.981030	22.992109	31.078470	89.220642	90.273148	89.817123	mosflm-comb-latt-nocell-retry-multi-refine	9475.423828	0.000000	0.000000	124	0.006680	-0.047000	-0.038000	1.280000	7955	0	40	-0.023583	-0.063122	-0.037338	0.013945	-0.024592	0.033058	-0.029041	0.002608	0.013614	1506768128	710748096	112923	14639	40	92	40	14639
105	0	7521	0105007521	1	13.064680	22.507450	32.216381	89.221680	90.155670	90.080429	mosflm-comb-latt-nocell-retry-multi-refine	9483.889648	0.000000	0.000000	268	0.017200	0.013000	0.018000	1.530000	18987	0	132	-0.074724	0.014334	-0.008343	-0.006592	-0.041844	-0.013415	-0.004961	-0.008234	0.029517	1506768128	70416184	114852	14980	41	248	41	14980
105	0	7682	0105007682	1	12.929730	22.714380	31.018600	89.099457	89.047394	90.179222	dirax-comb-nolatt-nocell-retry-multi-refine	9475.086914	0.000000	0.000000	118	0.006480	0.002000	0.005000	1.390000	7537	0	25	-0.012127	-0.074283	-0.017843	0.041357	-0.009692	0.011593	-0.010181	-0.005028	0.030182	1506768128	779846592	116547	15258	42	208	42	15258
105	0	7684	0105007684	1	13.069710	22.811180	31.398769	89.047836	90.091667	89.704033	mosflm-comb-latt-nocell-retry-multi-refine	9477.166992	0.000000	0.000000	187	0.013570	0.020000	0.028000	1.380000	15809	0	97	0.074803	0.015548	-0.004135	-0.008269	0.041609	0.011075	0.003418	-0.008032	0.030633	1506768128	788170176	116550	15259	42	207	42	15259
105	0	7811	0105007811	1	13.015550	22.720840	31.127100	89.111656	90.138191	89.295868	mosflm-comb-latt-nocell-retry-multi-refine	9484.121094	0.000000	0.000000	33	0.001520	-0.003000	-0.002000	1.110000	1726	0	17	0.028339	-0.046815	-0.053937	-0.035878	-0.025221	0.003813	-0.014182	0.017593	-0.022841	1506768128	72476752	118092	15496	43	29	43	15496
105	0	7849	0105007849	1	13.018540	22.633869	31.194151	89.042183	90.104370	89.699387	dirax-comb-nolatt-nocell-retry-multi-refine	9475.289062	0.000000	0.000000	132	0.008300	0.008000	-0.023000	1.310000	9739	0	59	0.009634	0.072909	0.022181	-0.042991	0.007534	-0.006901	-0.005802	-0.008414	0.030389	1506768128	564274944	118269	15555	43	88	43	15555
105	0	7862	0105007862	1	13.088910	22.523809	31.209040	89.000229	89.386368	90.014511	mosflm-comb-latt-nocell-retry-multi-refine	9465.832031	0.000000	0.000000	91	0.007080	-0.002000	0.006000	1.220000	8220	0	37	-0.074599	0.016290	0.002710	-0.009587	-0.042066	-0.010500	-0.000083	-0.007186	0.031233	1506768128	722658112	118326	15574	43	107	43	15574
105	0	7917	0105007917	1	13.355880	22.557409	30.423780	89.096008	89.531281	89.295059	mosflm-comb-latt-nocell-retry-multi-refine	9472.320312	0.000000	0.000000	69	0.003740	0.008000	0.019000	1.240000	4336	0	19	0.033124	0.044405	0.050381	-0.033656	0.028605	-0.003886	-0.015701	-0.016007	0.024041	1506768128	456207232	118590	15662	43	195	43	15662
105	0	7937	0105007937	1	13.013580	22.738390	30.632370	89.159729	89.872414	89.954971	mosflm-comb-latt-nocell-retry-multi-refine	9473.767578	0.000000	0.000000	85	0.005060	-0.002000	-0.009000	1.150000	5886	0	17	-0.075509	-0.008815	0.011206	0.006983	-0.040872	0.014670	0.003170	0.011908	0.030234	1506768128	864639680	118737	15711	43	244	43	15711
105	0	8151	0105008151	1	13.029190	22.762671	30.991631	89.187340	90.839569	89.751198	mosflm-comb-latt-nocell-retry-multi-refine	9476.131836	0.000000	0.000000	132	0.005920	0.006000	-0.018000	1.310000	6943	0	36	-0.025178	-0.072172	-0.007026	-0.041319	0.014815	-0.001923	0.002599	0.001715	-0.032123	1506768128	116186976	120627	16060	44	149	44	16060
105	0	8169	0105008169	1	13.006020	22.873720	30.895269	89.212723	89.948967	90.167084	mosflm-comb-latt-nocell-retry-multi-refine	9471.307617	0.000000	0.000000	135	0.006810	0.004000	-0.011000	1.430000	8046	0	21	-0.011977	-0.075943	0.000972	-0.035918	0.005223	-0.024378	0.018146	-0.003172	-0.026618	1506768128	449542080	120747	16100	44	109	44	16100
105	0	8259	0105008259	1	13.032300	22.705469	31.055161	89.098351	90.514801	90.437080	dirax-comb-nolatt-nocell-retry-multi-refine	9470.288086	0.000000	0.000000	108	0.006180	0.013000	0.026000	1.190000	7170	0	37	-0.007018	-0.074720	-0.016012	-0.042278	0.005954	-0.010835	0.009080	0.005375	-0.030428	1506768128	50388504	122043	16288	45	78	45	16288
105	0	8331	0105008331	1	12.985280	22.693390	31.454720	89.184723	89.749397	89.638680	mosflm-comb-latt-nocell-retry-multi-refine	9475.090820	0.000000	0.000000	48	0.005040	-0.020000	0.062000	1.050000	6102	0	24	-0.014534	0.073938	0.015899	0.040731	0.010541	-0.013120	-0.011048	0.004038	-0.029539	1506768128	933940416	122361	16394	45	184	45	16394
105	0	8410	0105008410	1	13.026520	22.788099	31.750010	89.028297	90.130127	90.201553	mosflm-comb-latt-nocell-retry-multi-refine	9465.318359	0.000000	0.000000	245	0.015370	-0.043000	-0.039000	1.860000	17639	0	120	-0.062867	-0.042133	0.012874	-0.024604	0.036343	-0.000301	-0.004014	-0.003620	-0.031033	1506768128	917460928	122715	16512	45	302	45	16512
105	0	8554	0105008554	1	13.028210	22.465811	31.458590	89.013969	89.776833	89.944069	mosflm-comb-latt-nocell-retry-multi-refine	9472.743164	0.000000	0.000000	120	0.006980	0.027000	0.000000	1.310000	8200	0	28	0.004750	-0.076514	-0.003837	-0.042583	-0.003234	0.012577	-0.008551	0.001127	-0.030600	1506768128	626760896	124410	16790	46	163	46	16790
105	0	8550	0105008550	1	13.249790	22.540319	30.988480	89.169037	90.816681	90.746452	mosflm-comb-latt-nocell-retry-multi-refine	9470.361328	0.000000	0.000000	490	0.033540	0.037000	0.020000	2.240000	28564	0	318	-0.049478	0.027405	-0.049992	-0.028487	0.009649	0.032625	0.013261	0.029339	0.002273	1506768128	593405888	124398	16786	46	167	46	16786
105	0	8742	0105008742	1	13.039620	22.631599	30.914680	89.208946	90.842537	90.059418	mosflm-comb-latt-nocell-retry-multi-refine	9467.044922	0.000000	0.000000	148	0.006430	-0.025000	0.016000	1.290000	7311	0	33	0.074454	0.011071	-0.014717	-0.008820	0.040982	-0.013981	0.004830	0.010828	0.030103	1506768128	203062064	126417	17181	47	227	47	17181
105	0	8883	0105008883	2	13.025850	22.649000	30.798840	89.050049	89.936172	89.291260	mosflm-comb-latt-nocell-retry-multi-refine	9462.240234	0.000000	0.000000	212	0.031950	-0.001000	-0.023000	1.440000	29471	0	253	-0.040887	-0.033225	0.055848	0.030236	-0.032106	0.002286	0.016095	0.017474	0.022139	1506768128	653809600	128019	17438	48	257	48	17438
105	0	9046	0105009046	1	13.225550	22.539940	30.639191	89.051643	89.235703	90.003410	mosflm-comb-latt-nocell-retry-multi-refine	9468.176758	0.000000	0.000000	63	0.006200	0.010000	0.014000	1.150000	7160	0	42	0.064990	0.021131	-0.032370	0.018442	-0.038593	0.011804	-0.010324	-0.012921	-0.028145	1506768128	746266496	129852	17759	49	63	49	17759
105	0	9049	0105009049	1	13.029240	22.902069	30.961140	89.158257	90.237213	89.157883	mosflm-comb-latt-nocell-retry-multi-refine	9462.769531	0.000000	0.000000	167	0.018200	-0.029000	-0.010000	1.780000	20988	0	79	0.076046	0.005824	-0.008662	0.004161	0.001772	0.043439	0.002673	-0.032186	0.000578	1506768128	779599424	129864	17763	49	67	49	17763
105	0	9114	0105009114	2	13.036400	22.520399	31.128201	89.128807	90.561470	89.825897	mosflm-comb-latt-nocell-retry-multi-refine	9470.346680	0.000000	0.000000	159	0.016050	-0.013000	0.041000	1.260000	18344	0	118	-0.021564	0.073618	-0.000380	-0.039479	-0.011797	-0.016566	-0.011197	-0.002795	0.029986	1506768128	738100416	130209	17878	49	182	49	17878
105	0	9135	0105009135	1	13.285600	22.424021	30.980360	89.216873	90.826248	90.325272	mosflm-comb-latt-nocell-retry-multi-refine	9467.594727	0.000000	0.000000	198	0.014710	0.025000	-0.036000	1.380000	17177	0	100	0.057885	-0.010428	0.046983	0.025935	-0.012032	-0.034231	0.008968	0.030820	-0.003466	1506768128	929785728	130278	17901	49	205	49	17901
105	0	9153	0105009153	1	13.047600	22.514170	31.326731	89.143608	90.467751	89.174156	mosflm-comb-latt-nocell-retry-multi-refine	9470.333984	0.000000	0.000000	90	0.003900	-0.012000	0.003000	1.300000	4568	0	29	-0.048780	-0.058843	-0.005810	-0.031541	0.025151	0.018610	-0.008723	0.009758	-0.029120	1506768128	354861504	130431	17952	49	256	49	17952
105	0	9394	0105009394	1	13.191850	23.571800	31.015579	89.161209	90.262177	90.498032	mosflm-comb-latt-nocell-retry-multi-refine	9477.146484	0.000000	0.000000	215	0.021610	0.029000	-0.003000	1.440000	26202	0	165	-0.050919	0.054190	-0.014752	-0.015932	-0.003803	0.039141	0.020777	0.022482	0.010131	1506768128	380425152	2640	18471	51	30	51	18471
105	0	9512	0105009512	1	13.093570	22.786039	30.608549	89.047859	90.440086	90.814072	mosflm-comb-latt-nocell-retry-multi-refine	9471.368164	0.000000	0.000000	126	0.003970	-0.033000	-0.014000	1.470000	4616	0	19	0.011590	0.066198	-0.036303	-0.041721	0.011790	0.006878	0.009162	0.014054	0.028040	1506768128	13707489	3228	18667	51	226	51	18667
105	0	9517	0105009517	1	13.120810	23.689480	30.906401	89.180359	90.278236	90.943810	mosflm-comb-latt-nocell-retry-multi-refine	9462.895508	0.000000	0.000000	190	0.012660	-0.019000	0.013000	1.400000	15432	0	105	-0.074212	0.009966	-0.014272	-0.008296	0.002686	0.041313	0.004463	0.032007	-0.001655	1506768128	172043696	3285	18686	51	245	51	18686
105	0	9527	0105009527	1	13.242170	22.564730	30.577690	89.152893	89.334839	89.756500	mosflm-comb-latt-nocell-retry-multi-refine	9473.076172	0.000000	0.000000	59	0.007100	-0.001000	-0.007000	1.200000	8176	0	29	0.053474	0.029463	-0.044452	0.026193	-0.034641	0.008856	-0.013050	-0.015773	-0.025511	1506768128	272038912	3321	18698	51	257	51	18698
105	0	9564	0105009564	1	13.003960	22.975790	30.716740	89.015450	90.915863	90.620750	mosflm-comb-latt-nocell-retry-multi-refine	9469.796875	0.000000	0.000000	346	0.015720	0.024000	0.003000	1.460000	17102	0	90	-0.066101	-0.038791	-0.006454	0.016368	-0.032727	0.023583	-0.011607	0.014289	0.026862	1506768128	630339840	3450	18741	51	300	51	18741
105	0	9580	0105009580	1	12.975960	22.562571	31.134979	89.119202	89.879143	90.065689	mosflm-comb-latt-nocell-retry-multi-refine	9455.723633	0.000000	0.000000	118	0.004640	-0.073000	-0.007000	1.340000	5387	0	23	-0.075829	0.013116	-0.004140	-0.006924	-0.042732	-0.009531	-0.002695	-0.006061	0.031430	1506768128	780280896	3504	18759	51	318	51	18759
105	0	9632	0105009632	1	12.940250	22.673510	31.040751	89.146698	90.437103	89.462563	mosflm-comb-latt-nocell-retry-multi-refine	9465.061523	0.000000	0.000000	113	0.004320	-0.026000	-0.038000	1.430000	5168	0	11	-0.020084	0.074268	0.007331	-0.042436	-0.012004	0.000932	0.001884	-0.002396	0.032076	1506768128	46804984	4680	18891	52	282	52	18891
105	0	9762	0105009762	1	12.896430	22.608200	31.048740	89.203262	89.791428	90.047951	mosflm-comb-latt-nocell-retry-multi-refine	9463.715820	0.000000	0.000000	152	0.006690	-0.000000	0.021000	1.380000	7715	0	38	0.033893	0.049263	-0.049367	0.034302	-0.027632	-0.004085	-0.015097	-0.014395	-0.024544	1506768128	738475200	5289	19094	52	79	52	19094
105	0	9770	0105009770	1	13.371520	22.215330	31.110411	89.158287	90.670090	90.943268	mosflm-comb-latt-nocell-retry-multi-refine	9467.061523	0.000000	0.000000	77	0.005990	0.002000	-0.056000	1.150000	7108	0	38	0.030263	0.052632	-0.043694	0.004879	0.027534	0.035289	0.029314	-0.012253	0.004913	1506768128	830132992	5322	19105	52	68	52	19105
105	0	9780	0105009780	1	13.178270	22.518829	30.586929	89.117783	90.445389	89.069206	dirax-comb-nolatt-nocell-retry-multi-refine	9469.597656	0.000000	0.000000	37	0.002550	-0.057000	-0.072000	1.110000	3003	0	8	0.020792	0.067964	-0.026621	-0.026826	-0.006254	-0.034846	-0.024212	0.014252	0.016728	1506768128	988437696	5379	19124	52	49	52	19124
105	0	9853	0105009853	1	12.943580	22.201361	30.902330	89.225616	89.874771	90.204308	mosflm-comb-latt-nocell-retry-multi-refine	9468.159180	0.000000	0.000000	95	0.006680	-0.011000	-0.001000	1.380000	7604	0	19	-0.052311	-0.029140	0.048820	0.025288	0.012821	0.035005	-0.015502	0.028408	0.000231	1506768128	738738496	6729	19285	53	111	53	19285
105	0	9884	0105009884	1	13.153050	22.746120	30.625681	89.035492	90.670708	90.858437	dirax-comb-nolatt-nocell-retry-multi-refine	9468.611328	0.000000	0.000000	110	0.009140	-0.043000	-0.033000	1.210000	10624	0	51	-0.044719	-0.054510	-0.028481	0.032090	-0.029695	0.004712	-0.011394	-0.006771	0.029849	1506768128	263793120	6918	19348	53	174	53	19348
105	0	9935	0105009935	1	12.985850	22.478689	30.772440	89.017639	90.000359	90.359192	mosflm-comb-latt-nocell-retry-multi-refine	9462.996094	0.000000	0.000000	111	0.007000	0.014000	0.002000	1.320000	7910	0	35	-0.000963	-0.076969	0.002255	-0.042296	0.000654	0.013798	-0.009557	-0.000787	-0.031055	1506768128	888890304	7143	19423	53	249	53	19423
105	2	1713	0105021713	1	13.052940	22.822010	30.750360	89.018806	89.839287	90.132690	mosflm-comb-latt-nocell-retry-multi-refine	9480.059570	0.000000	0.000000	134	0.004700	-0.017000	-0.032000	1.840000	5513	0	10	-0.074111	0.012502	-0.014854	-0.009229	-0.041516	0.010571	-0.004488	0.009429	0.030803	1506768384	9369758	106161	37991	104	202	104	37991
105	2	2316	0105022316	1	13.048560	22.454889	31.427561	89.003166	89.220421	90.167488	mosflm-comb-latt-nocell-retry-multi-refine	9473.431641	0.000000	0.000000	206	0.012550	0.024000	0.020000	1.540000	14704	0	58	0.069996	-0.030824	0.004984	0.017668	0.036937	-0.017532	0.002706	0.011974	0.029364	1506768384	544919872	110313	38830	106	79	106	38830
105	2	2481	0105022481	1	13.266450	22.647860	30.409269	89.044487	90.339417	90.551720	mosflm-comb-latt-nocell-retry-multi-refine	9476.192383	0.000000	0.000000	40	0.001840	0.035000	-0.022000	1.300000	2143	0	14	0.037645	-0.039790	0.051791	-0.034132	-0.027718	0.004127	0.013080	-0.018756	-0.023641	1506768384	304168128	112026	39106	107	196	107	39106
105	2	3068	0105023068	2	12.981910	22.346399	30.957861	89.143311	89.674828	89.677628	mosflm-comb-latt-nocell-retry-multi-refine	9462.347656	0.000000	0.000000	153	0.018440	0.027000	-0.007000	1.400000	20139	0	58	-0.066412	-0.038590	0.005853	-0.022195	0.036793	-0.012520	0.002907	-0.009313	-0.030798	1506768512	389163360	116016	39869	109	228	109	39869
